degree,age,income,edu
associate,22,11999.99707,14
associate,22,15000.00391,14
tech,22,35999.99707,14
tech,22,29999.99219,14
associate,22,15400.00397,14
associate,22,44000.00195,14
associate,22,14400.00391,14
associate,22,29999.99219,14
associate,22,7000.000977,14
tech,22,24999.99811,14
associate,22,39999.99121,14
associate,22,23999.99805,14
associate,22,29999.99219,14
associate,22,23999.99805,14
associate,22,11999.99707,14
tech,22,42000,14
tech,22,10245.22754,14
tech,22,50000.0116,14
associate,22,24999.99414,14
associate,22,79999.98438,14
tech,22,48749.99652,14
tech,22,11999.99707,14
tech,22,14400.00391,14
associate,22,17999.99805,14
tech,22,20000.00391,14
associate,22,35000,14
associate,22,33599.9917,14
associate,22,12800.00247,14
tech,22,60600.00342,14
associate,22,18100.00085,14
tech,22,35999.98438,14
tech,22,22799.99023,14
associate,22,29999.99219,14
tech,22,23999.99805,14
tech,22,16100.00391,14
associate,22,23999.99805,14
tech,22,48000.01172,14
tech,22,31200.00391,14
tech,22,21599.99219,14
associate,22,12500.00293,14
tech,22,4999.999512,14
associate,22,32159.99463,14
tech,22,23999.99805,14
associate,22,10979.56934,14
tech,22,15645.80371,14
associate,22,23200.00366,14
tech,22,48300.01859,14
tech,22,21599.99219,14
tech,22,16850.27344,14
associate,22,37999.98425,14
tech,22,17999.99805,14
tech,22,23999.99805,14
associate,22,21599.99219,14
tech,22,17999.99805,14
tech,22,1000.000061,14
tech,22,50999.97955,14
associate,22,37999.98425,14
associate,22,24799.99817,14
associate,22,23999.99805,14
associate,22,25742.44531,14
tech,22,20000.00391,14
associate,22,29999.99219,14
associate,22,43600.01025,14
tech,22,45499.99957,14
associate,22,2200.000244,14
associate,22,1,14
tech,22,19200,14
tech,22,23999.99805,14
tech,22,32999.99121,14
tech,22,57599.99658,14
tech,22,17999.99805,14
associate,22,30999.99225,14
tech,22,20000.00391,14
associate,22,24500.00269,14
associate,22,11999.99707,14
associate,22,22000.00378,14
tech,22,10000.00293,14
associate,22,29999.99219,14
tech,22,35999.98438,14
tech,22,29999.99219,14
associate,22,3199.998978,14
tech,22,25800.00586,14
associate,22,17999.99805,14
associate,22,5999.999512,14
associate,22,20000.00391,14
associate,22,17287.55664,14
associate,22,24099.99804,14
tech,22,46800.01514,14
tech,22,50640.00195,14
associate,22,13199.99609,14
tech,22,48399.99512,14
tech,22,199.9999542,14
associate,22,11999.99707,14
tech,22,17999.99805,14
tech,22,16800,14
high,22,39999.99951,12
high,22,11999.99707,12
high,22,43200.01563,12
high,22,20325.80664,12
high,22,21599.99219,12
high,22,39999.99609,12
high,22,28875.71707,12
high,22,59999.98047,12
high,22,749.999939,12
high,22,2999.999023,12
high,22,35999.98438,12
high,22,1.165065765,12
high,22,8400.000977,12
high,22,80149.96091,12
high,22,15000.00391,12
high,22,33000.01318,12
high,22,39999.99805,12
high,22,21599.99219,12
high,22,14400.00391,12
high,22,20000.00391,12
high,22,12364.74707,12
high,22,15000.00391,12
high,22,48800.01184,12
high,22,32399.99414,12
high,22,10199.99805,12
high,22,14400.00391,12
high,22,27699.99756,12
high,22,10000.00293,12
high,22,36099.98437,12
high,22,29999.99756,12
high,22,17400.00391,12
high,22,6999.999573,12
high,22,15000.00391,12
high,22,23999.99805,12
high,22,45999.9873,12
high,22,11999.99707,12
high,22,50000.00781,12
high,22,4999.999512,12
high,22,23999.99805,12
high,22,23999.99805,12
high,22,23999.99805,12
high,22,23999.99805,12
high,22,95999.97656,12
high,22,23999.99805,12
high,22,27600.00378,12
high,22,7200,12
high,22,55000.00732,12
high,22,17999.99805,12
high,22,30999.99225,12
high,22,27000.00781,12
high,22,36249.98441,12
high,22,17999.99805,12
high,22,16399.99414,12
high,22,21649.99219,12
high,22,23999.99805,12
high,22,20399.99414,12
high,22,17301.44531,12
high,22,4800.000977,12
high,22,20000.00391,12
high,22,22799.99023,12
high,22,10000.00293,12
high,22,3599.999512,12
high,22,39999.99609,12
high,22,20000.00391,12
secondary,22,27599.99023,9
secondary,22,15000.00391,9
secondary,22,52000.00769,9
secondary,22,49000.01178,9
secondary,22,21250.00403,9
secondary,22,23999.99805,9
secondary,22,27599.99023,9
secondary,22,14400.00391,9
secondary,22,7200,9
secondary,22,29999.99219,9
secondary,22,17999.99805,9
secondary,22,23999.99805,9
secondary,22,11999.99707,9
secondary,22,11999.99707,9
secondary,22,24001.51461,9
secondary,22,35999.98438,9
secondary,22,4999.999512,9
secondary,22,1300.000092,9
secondary,22,11999.99707,9
secondary,22,24999.99414,9
secondary,22,11999.99707,9
secondary,22,37016.67188,9
secondary,22,25999.99792,9
secondary,22,12500.00293,9
secondary,22,149.9999695,9
secondary,22,9000.000977,9
secondary,22,59999.98047,9
secondary,22,44499.99658,9
secondary,22,20000.00391,9
secondary,22,20000.00391,9
secondary,22,24999.99414,9
secondary,22,20000.00391,9
secondary,22,29400.00195,9
secondary,22,34759.99255,9
secondary,22,16694.64648,9
secondary,22,1499.999756,9
secondary,22,10000.00293,9
secondary,22,20000.00391,9
secondary,22,23999.99805,9
secondary,22,32000.00977,9
secondary,22,36062.93615,9
secondary,22,11999.99707,9
secondary,22,11999.99707,9
secondary,22,24499.99805,9
secondary,22,38999.99609,9
secondary,22,60449.98047,9
secondary,22,10000.00293,9
secondary,22,25499.9978,9
secondary,22,24999.99414,9
secondary,22,17573.73438,9
secondary,22,15000.00391,9
secondary,22,100000.0156,9
secondary,22,20000.00391,9
secondary,22,10000.00293,9
secondary,22,9599.999023,9
secondary,22,29999.99219,9
secondary,22,13999.99414,9
secondary,22,15000.00391,9
secondary,22,32000.00977,9
secondary,22,10000.00293,9
secondary,22,17999.99805,9
secondary,22,17800.00006,9
secondary,22,23999.99805,9
secondary,22,35999.98438,9
secondary,22,20000.00391,9
secondary,22,28000.01367,9
secondary,22,30299.99222,9
secondary,22,32700.004,9
secondary,22,17700.00195,9
secondary,22,20000.00391,9
secondary,22,1999.999878,9
secondary,22,11999.99707,9
secondary,22,17999.99805,9
secondary,22,17999.99805,9
secondary,22,42000,9
secondary,22,29999.99219,9
secondary,22,20000.00391,9
secondary,22,21000.00397,9
secondary,22,15499.99805,9
secondary,22,29999.99219,9
secondary,22,12500.00293,9
secondary,22,27499.98828,9
secondary,22,15000.00391,9
secondary,22,50000.00781,9
secondary,22,23999.99805,9
secondary,22,29999.99219,9
secondary,22,23999.99805,9
secondary,22,23999.99805,9
secondary,22,16800,9
secondary,22,17600.00195,9
secondary,22,23999.99805,9
secondary,22,2499.999512,9
secondary,22,29999.99219,9
secondary,22,20000.00391,9
secondary,22,15660.00097,9
secondary,22,11999.99707,9
secondary,22,17999.99805,9
secondary,22,17499.99219,9
secondary,22,28800.00586,9
secondary,22,17999.99805,9
secondary,22,17999.99805,9
secondary,22,29999.99219,9
secondary,22,17999.99805,9
secondary,22,19499.9978,9
secondary,22,17999.99805,9
secondary,22,29100.0083,9
secondary,22,23999.99805,9
secondary,22,17999.99805,9
secondary,22,11999.99707,9
secondary,22,18999.99811,9
secondary,22,23999.99805,9
secondary,22,17999.99805,9
secondary,22,17999.99805,9
secondary,22,29999.99219,9
secondary,22,22000,9
secondary,22,23999.99805,9
secondary,22,17999.99805,9
secondary,22,20000.00391,9
secondary,22,1000.000061,9
secondary,22,17999.99805,9
secondary,22,16800,9
secondary,22,4000.001953,9
secondary,22,15600.00098,9
secondary,22,14400.00391,9
secondary,22,14400.00391,9
secondary,22,23999.99805,9
secondary,22,42250.00003,9
secondary,22,48400.01169,9
secondary,22,29999.99219,9
secondary,22,50000.00781,9
secondary,22,10200.00288,9
secondary,22,23999.99805,9
secondary,22,30999.99225,9
secondary,22,35999.98438,9
secondary,22,10000.00293,9
secondary,22,23999.99805,9
secondary,22,23999.99805,9
secondary,22,17400.00391,9
secondary,22,2399.999512,9
secondary,22,29999.99219,9
secondary,22,29999.99219,9
secondary,22,11999.99707,9
secondary,22,20999.99023,9
secondary,22,24999.99414,9
secondary,22,23999.99805,9
secondary,22,7499.999023,9
secondary,22,23999.99805,9
secondary,22,11999.99707,9
secondary,22,17999.99805,9
secondary,22,35999.98438,9
secondary,22,35999.98438,9
secondary,22,52000.00391,9
secondary,22,11999.99707,9
secondary,22,19200,9
secondary,22,17141.30664,9
secondary,22,14400.00391,9
secondary,22,3499.999512,9
secondary,22,16800,9
secondary,22,15000.00391,9
primary,22,10000.00293,6
primary,22,10000.00293,6
primary,22,9000.000977,6
primary,22,19000.00586,6
primary,22,29999.99219,6
primary,22,23999.99805,6
primary,22,20100.0039,6
primary,22,20100.0039,6
primary,22,17499.99219,6
primary,22,59999.98047,6
primary,22,22799.99023,6
primary,22,25999.9942,6
primary,22,10000.00293,6
primary,22,20000.00391,6
primary,22,2999.999023,6
primary,22,17999.99805,6
primary,22,2999.999023,6
primary,22,23999.99805,6
primary,22,35999.98438,6
primary,22,32399.99414,6
primary,22,10000.00293,6
primary,22,29999.99219,6
primary,22,20000.00391,6
primary,22,1999.999878,6
noschool,22,17999.99805,0
master,23,8400.000977,18
bachelor,23,17099.99657,16
bachelor,23,3240,16
bachelor,23,12199.99951,16
bachelor,23,72109.57813,16
bachelor,23,39999.99121,16
bachelor,23,29999.99219,16
bachelor,23,100000.0156,16
bachelor,23,39999.99609,16
bachelor,23,20000.00391,16
bachelor,23,11500.00269,16
bachelor,23,24049.99799,16
bachelor,23,24248.24805,16
bachelor,23,20399.99414,16
bachelor,23,12500.00293,16
bachelor,23,35999.98438,16
bachelor,23,9880.933594,16
bachelor,23,20128.86523,16
bachelor,23,24999.99414,16
bachelor,23,4000.001953,16
bachelor,23,29999.99219,16
bachelor,23,17452.39063,16
bachelor,23,14380.03516,16
bachelor,23,28705.86719,16
bachelor,23,9599.999023,16
bachelor,23,15400.00388,16
bachelor,23,36000.00684,16
bachelor,23,29999.99219,16
bachelor,23,59200.01477,16
bachelor,23,28999.99756,16
bachelor,23,34000.00879,16
bachelor,23,100000.0156,16
bachelor,23,40699.99561,16
bachelor,23,29999.99219,16
bachelor,23,2999.999023,16
bachelor,23,70999.97949,16
bachelor,23,52000.00769,16
bachelor,23,81999.99988,16
bachelor,23,100999.9961,16
bachelor,23,22999.99756,16
bachelor,23,20000.00391,16
bachelor,23,11999.99707,16
bachelor,23,35999.98438,16
bachelor,23,34799.99609,16
bachelor,23,17999.99805,16
bachelor,23,51561.53516,16
bachelor,23,59999.99805,16
bachelor,23,137000.0428,16
bachelor,23,24999.99811,16
bachelor,23,35000,16
bachelor,23,29999.99219,16
bachelor,23,54999.99854,16
bachelor,23,29400.00781,16
bachelor,23,46599.98633,16
bachelor,23,21300.00537,16
bachelor,23,17199.99762,16
bachelor,23,43.01422119,16
bachelor,23,79999.98438,16
bachelor,23,45000.00293,16
bachelor,23,23999.99805,16
bachelor,23,25999.99792,16
bachelor,23,35999.98438,16
bachelor,23,26412.26367,16
bachelor,23,22000,16
bachelor,23,14999.99609,16
bachelor,23,18199.998,16
bachelor,23,34799.99854,16
bachelor,23,20000.00391,16
bachelor,23,26499.99756,16
bachelor,23,29999.99219,16
bachelor,23,32065.90625,16
bachelor,23,22499.99854,16
bachelor,23,83999.96582,16
bachelor,23,23999.99805,16
bachelor,23,23999.99805,16
bachelor,23,14400.00391,16
bachelor,23,55000.00781,16
bachelor,23,28300.01123,16
bachelor,23,35999.98438,16
bachelor,23,79000.01538,16
bachelor,23,22949.10156,16
bachelor,23,23999.99805,16
bachelor,23,50999.99908,16
bachelor,23,50999.99908,16
bachelor,23,23499.99805,16
bachelor,23,36799.98444,16
bachelor,23,33399.99072,16
bachelor,23,15000.00391,16
bachelor,23,24999.99414,16
bachelor,23,31999.99658,16
bachelor,23,46000.00195,16
bachelor,23,11999.99707,16
bachelor,23,21999.99609,16
bachelor,23,23999.99805,16
bachelor,23,33699.99218,16
bachelor,23,35999.98438,16
bachelor,23,41999.99597,16
bachelor,23,23999.99805,16
bachelor,23,70000.03125,16
bachelor,23,17999.99805,16
bachelor,23,1499.999756,16
bachelor,23,17999.99805,16
bachelor,23,7000.000977,16
bachelor,23,15499.9967,16
bachelor,23,28856.41711,16
bachelor,23,17999.99805,16
bachelor,23,1535.546653,16
bachelor,23,5999.999512,16
bachelor,23,79999.96094,16
bachelor,23,35999.98438,16
bachelor,23,20003.68098,16
bachelor,23,29999.99219,16
bachelor,23,35999.98438,16
bachelor,23,38999.99316,16
bachelor,23,1,16
bachelor,23,59999.98047,16
bachelor,23,31499.99194,16
bachelor,23,29999.99219,16
bachelor,23,9770.174805,16
bachelor,23,54999.99756,16
bachelor,23,15600.00098,16
bachelor,23,32000.00977,16
bachelor,23,20000.00391,16
bachelor,23,56000.01221,16
bachelor,23,39435.42578,16
bachelor,23,28717.58594,16
bachelor,23,41580.25,16
bachelor,23,40999.99854,16
bachelor,23,24999.99414,16
bachelor,23,17999.99805,16
bachelor,23,14400.00391,16
bachelor,23,23528.16992,16
bachelor,23,35999.98438,16
bachelor,23,2299.999512,16
bachelor,23,35999.98438,16
bachelor,23,20100.0039,16
bachelor,23,35000,16
bachelor,23,1000.000061,16
bachelor,23,30049.99219,16
bachelor,23,27000,16
bachelor,23,30999.99518,16
bachelor,23,29999.99219,16
bachelor,23,2499.999512,16
bachelor,23,31200.00391,16
associate,23,35999.98438,14
associate,23,57600.875,14
tech,23,23999.99805,14
associate,23,71999.96875,14
associate,23,44399.99951,14
tech,23,38399.99219,14
tech,23,38399.99219,14
associate,23,11999.99707,14
tech,23,23999.99805,14
associate,23,12499.9971,14
associate,23,9000.000977,14
associate,23,6000.001831,14
tech,23,32000.00671,14
associate,23,30000.00684,14
associate,23,34799.99609,14
tech,23,36499.98441,14
associate,23,1499.999756,14
associate,23,29999.99219,14
tech,23,23999.99805,14
associate,23,9599.999023,14
associate,23,27499.98828,14
associate,23,17999.99805,14
tech,23,31999.99207,14
tech,23,2999.999023,14
tech,23,20399.99414,14
tech,23,23999.99805,14
tech,23,23999.99805,14
associate,23,12500.00293,14
tech,23,23000,14
tech,23,10200.00288,14
tech,23,29999.99219,14
associate,23,2999.999939,14
tech,23,20000.00586,14
associate,23,35999.98438,14
associate,23,2399.999512,14
tech,23,16335.38184,14
associate,23,29999.99219,14
associate,23,20000.00391,14
tech,23,10000.00293,14
tech,23,23999.99805,14
tech,23,19199.99817,14
tech,23,10000.00293,14
tech,23,15000.00391,14
associate,23,21399.9942,14
associate,23,20000.00391,14
tech,23,84000,14
associate,23,17999.99805,14
associate,23,100000.0156,14
associate,23,53000.01123,14
associate,23,60048.9339,14
associate,23,32000.00098,14
associate,23,4800.000977,14
associate,23,74999.96777,14
associate,23,36935.98444,14
associate,23,29999.99219,14
associate,23,29999.99219,14
tech,23,49999.99609,14
associate,23,39999.99951,14
associate,23,3999.999756,14
tech,23,31999.99207,14
associate,23,33649.11719,14
associate,23,39999.99512,14
tech,23,76000.01855,14
associate,23,27000.00098,14
associate,23,35999.99512,14
tech,23,29599.99011,14
tech,23,23999.99805,14
associate,23,1499.999756,14
associate,23,20000.00391,14
associate,23,61499.98413,14
associate,23,99.99999237,14
associate,23,54000.01355,14
associate,23,28604.28711,14
associate,23,24099.99804,14
tech,23,26000.00342,14
associate,23,2499.999512,14
associate,23,39999.99609,14
tech,23,23999.99805,14
associate,23,30500.00488,14
associate,23,20400.00388,14
associate,23,5999.999512,14
associate,23,17500.00342,14
tech,23,31200.00391,14
associate,23,23500.00342,14
associate,23,24999.99414,14
tech,23,35999.98438,14
associate,23,29999.99219,14
associate,23,9500.000244,14
tech,23,42000,14
associate,23,8999.998535,14
associate,23,21599.99219,14
tech,23,43200.01563,14
associate,23,56399.99023,14
associate,23,36999.99158,14
tech,23,999.0001221,14
associate,23,8400.000015,14
associate,23,30249.99222,14
associate,23,21599.99219,14
tech,23,35999.98438,14
tech,23,35999.98438,14
tech,23,35999.98438,14
associate,23,90299.97269,14
tech,23,53999.98242,14
tech,23,14459.99609,14
associate,23,17999.99805,14
associate,23,15000.00391,14
tech,23,15300.00394,14
associate,23,13800.00195,14
associate,23,49999.99902,14
tech,23,24999.99811,14
tech,23,30999.99316,14
tech,23,4999.999512,14
tech,23,2999.999023,14
tech,23,23999.99805,14
associate,23,10000.00293,14
tech,23,38099.9956,14
associate,23,4999.999512,14
associate,23,8400.000977,14
tech,23,25000.00342,14
tech,23,2800.000488,14
tech,23,49999.98828,14
tech,23,7629.999039,14
tech,23,35999.98438,14
tech,23,39999.99609,14
tech,23,16000.00397,14
tech,23,18311.77734,14
tech,23,24026.99805,14
associate,23,47999.99463,14
tech,23,14400.00391,14
associate,23,13749.99902,14
associate,23,38472.09375,14
associate,23,34499.99268,14
tech,23,23999.99805,14
associate,23,13471.16406,14
associate,23,31099.99216,14
associate,23,35999.98438,14
associate,23,38249.98486,14
associate,23,13499.99683,14
associate,23,11999.99707,14
tech,23,35999.98438,14
associate,23,33599.99219,14
associate,23,30499.99222,14
tech,23,12999.99512,14
tech,23,11999.99707,14
tech,23,23999.99805,14
associate,23,29999.99219,14
tech,23,1999.999878,14
tech,23,25800.00586,14
associate,23,30599.98926,14
associate,23,1999.999878,14
associate,23,18499.99808,14
associate,23,31999.99207,14
tech,23,30499.99222,14
tech,23,29999.99219,14
tech,23,29899.99316,14
tech,23,10499.99896,14
tech,23,8500.001953,14
tech,23,10000.00293,14
tech,23,37499.99121,14
tech,23,6118.953613,14
tech,23,17999.99805,14
associate,23,4999.999512,14
tech,23,24005.01758,14
tech,23,23999.99805,14
associate,23,4800.000977,14
tech,23,29999.99219,14
tech,23,38999.99609,14
associate,23,28000.00244,14
associate,23,50499.99905,14
associate,23,16236.84375,14
associate,23,20000.00391,14
associate,23,19426.57617,14
associate,23,21599.99219,14
associate,23,27999.98831,14
associate,23,65400.00781,14
associate,23,31030.62109,14
associate,23,73541.50781,14
associate,23,26763.70898,14
associate,23,38749.99554,14
associate,23,11000.00299,14
tech,23,23999.99805,14
tech,23,29999.99219,14
associate,23,24999.99414,14
associate,23,15600.00098,14
tech,23,17999.99805,14
associate,23,21599.99219,14
tech,23,14400.00391,14
tech,23,35999.98438,14
associate,23,20000.00391,14
tech,23,14088.63965,14
associate,23,20000.00391,14
tech,23,48000.01172,14
associate,23,15000.00391,14
associate,23,17699.99878,14
associate,23,48000.01172,14
associate,23,21999.99216,14
associate,23,9150.000946,14
tech,23,2999.999023,14
associate,23,17999.99805,14
tech,23,25000.00342,14
associate,23,25199.99609,14
associate,23,23999.99805,14
tech,23,19200,14
associate,23,25099.99802,14
associate,23,33500,14
high,23,29099.99039,12
high,23,10000.00293,12
high,23,23999.99805,12
high,23,20000.00391,12
high,23,21210.20898,12
high,23,23999.99805,12
high,23,20000.00391,12
high,23,11999.99707,12
high,23,27000.01178,12
high,23,23999.99805,12
high,23,20000.00391,12
high,23,22199.99902,12
high,23,26499.99219,12
high,23,32399.9917,12
high,23,48000.01172,12
high,23,41999.98389,12
high,23,3999.999542,12
high,23,23999.99805,12
high,23,39999.99609,12
